trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
178,False,"{'a': 0.5, 'e': 3.672301681915042e-39}",25,2,38.24305013451751,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 2.2273635617957438e-39}",25,10,27.279390492194253,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 1.3509642905558533e-39}",20,-7,51.8958614541232,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 8.194012623990515e-40}",30,-43,94.8960302333239,"{0: 72, 1: 0, 2: 0, 3: 1, 4: 0}",0
182,False,"{'a': 0.5, 'e': 4.9699198825226136e-40}",20,2,21.095978037750825,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 3.0144087850653746e-40}",20,-2,37.192727786355796,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
184,False,"{'a': 0.5, 'e': 1.8283313490492594e-40}",20,-7,46.61388858218395,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
185,False,"{'a': 0.5, 'e': 1.1089390193121365e-40}",20,-31,82.61954110846754,"{0: 51, 1: 0, 2: 0, 3: 0, 4: 0}",0
186,False,"{'a': 0.5, 'e': 6.726055149644708e-41}",35,3,55.99417166579271,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 4.0795586671775603e-41}",20,6,13.73799290960519,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 2.474377409739597e-41}",25,15,16.603287145546492,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 1.5007857627073948e-41}",25,8,26.307761855822626,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 9.10272578742244e-42}",30,17,24.6906556567268,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 5.5210822770285325e-42}",20,3,32.19403561758146,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 3.348705675813844e-42}",30,16,24.190880968633344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 2.031092662734811e-42}",25,20,8.407785063471882,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 1.2319199726660341e-42}",30,11,22.638600995563472,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 7.47197233734299e-43}",20,14,9.01984038854663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 4.5319803111231915e-43}",25,9,3.4101250034848434,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
197,False,"{'a': 0.5, 'e': 2.7487850079102147e-43}",20,-10,52.43390879948711,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
198,False,"{'a': 0.5, 'e': 1.667222384255979e-43}",20,-9,1.3355496929587873,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",0
199,False,"{'a': 0.5, 'e': 1.0112214926104486e-43}",25,18,10.034117505897608,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 6.133368390286092e-44}",25,15,16.605798413855098,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 3.720075976020836e-44}",25,11,4.149142262008761,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
202,False,"{'a': 0.5, 'e': 2.256340135917036e-44}",20,16,3.842771320525625,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 1.368539471173853e-44}",30,-41,124.93941805959342,"{0: 71, 1: 0, 2: 0, 3: 0, 4: 0}",0
204,False,"{'a': 0.5, 'e': 8.300611482938556e-45}",20,14,10.260165134410961,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 5.0345753587649823e-45}",25,-8,51.857187732061,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",0
206,False,"{'a': 0.5, 'e': 3.0536243137246927e-45}",25,20,9.634029723177337,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 1.8521167695179754e-45}",35,-5,63.88558134874504,"{0: 40, 1: 0, 2: 0, 3: 0, 4: 0}",0
208,False,"{'a': 0.5, 'e': 1.1233656060805691e-45}",20,2,33.86943122953357,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 6.813556821545298e-46}",35,22,18.455572717936658,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 4.132631113961384e-46}",35,-4,28.675899039010076,"{0: 38, 1: 0, 2: 0, 3: 0, 4: 1}",0
211,False,"{'a': 0.5, 'e': 2.506567475899953e-46}",20,-32,84.85167768242185,"{0: 52, 1: 0, 2: 0, 3: 0, 4: 0}",0
212,False,"{'a': 0.5, 'e': 1.520310024771829e-46}",20,12,17.09539004696313,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 9.221146422925876e-47}",20,6,27.2023187094169,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 5.592908023204021e-47}",25,20,8.354017472515006,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 3.392270193026015e-47}",20,4,12.243527109637002,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 2.0575158780995713e-47}",25,-14,71.73639768190118,"{0: 39, 1: 0, 2: 0, 3: 0, 4: 0}",0
217,False,"{'a': 0.5, 'e': 1.2479464629129513e-47}",25,15,18.006151471682763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 7.569177914366397e-48}",20,2,26.732965731730282,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 4.590938473882946e-48}",25,8,27.620723421599916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 2.7845449412643336e-48}",20,-9,49.99741877874732,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.5, 'e': 1.6889118802245324e-48}",25,13,18.505705098928484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 1.0243768369090897e-48}",30,-78,176.97600492113654,"{0: 108, 1: 0, 2: 0, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 6.213159586848109e-49}",20,-10,60.238547006581115,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
224,False,"{'a': 0.5, 'e': 3.768471783110857e-49}",30,7,37.12286408511978,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 2.2856936767186716e-49}",20,13,-28.446228725332855,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
226,False,"{'a': 0.5, 'e': 1.3863432936411706e-49}",35,23,20.136170113650508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 8.408597124803643e-50}",25,13,26.838521608112472,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 5.100071961364906e-50}",20,-14,13.477784456492873,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 1}",0
229,False,"{'a': 0.5, 'e': 3.093350011308561e-50}",30,14,28.80562181292663,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 1.8762116230810634e-50}",30,17,21.853439512225965,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 1.1379798735078682e-50}",30,18,13.15200336550846,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 6.902196834184264e-51}",30,17,27.635833032586305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 4.1863939993042314e-51}",20,-17,60.724410877373145,"{0: 37, 1: 0, 2: 0, 3: 0, 4: 0}",0
234,False,"{'a': 0.5, 'e': 2.5391763142150054e-51}",30,5,43.78544508615418,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 1.5400882849875202e-51}",30,-1,51.593286972616525,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 9.341107635091788e-52}",30,-10,64.68492124824482,"{0: 40, 1: 0, 2: 0, 3: 0, 4: 0}",0
237,False,"{'a': 0.5, 'e': 5.665668176358939e-52}",30,-4,55.437325729449604,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",0
238,False,"{'a': 0.5, 'e': 3.43640145671986e-52}",30,-18,79.08194950069766,"{0: 48, 1: 0, 2: 0, 3: 0, 4: 0}",0
239,False,"{'a': 0.5, 'e': 2.0842828425817514e-52}",20,8,21.072029736511027,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 1.2641814475388326e-52}",25,-31,87.19719821416672,"{0: 56, 1: 0, 2: 0, 3: 0, 4: 0}",0
241,False,"{'a': 0.5, 'e': 7.667648073722e-53}",25,2,38.81149814093455,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 4.650663644598907e-53}",20,6,-14.581816788981056,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
243,False,"{'a': 0.5, 'e': 2.820770088460135e-53}",30,5,38.32128795737314,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 1.7108835426513892e-53}",25,10,19.536913110395798,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 1.0377033238158346e-53}",20,5,25.11394671953053,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 6.293988815800106e-54}",25,11,21.09235671198762,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 3.817497188671175e-54}",20,10,18.565569301383377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 2.315429088295851e-54}",25,6,28.93155542519358,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 1.4043787324419038e-54}",20,-15,56.10526375346006,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
250,False,"{'a': 0.5, 'e': 8.517987590743799e-55}",20,-6,47.31998013401781,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",0
251,False,"{'a': 0.5, 'e': 5.166420632837861e-55}",25,7,30.514583042503784,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 3.1335925147881087e-55}",25,-27,66.24909276268711,"{0: 51, 1: 0, 2: 0, 3: 1, 4: 0}",0
253,False,"{'a': 0.5, 'e': 1.9006199352650016e-55}",20,-20,59.29979249013884,"{0: 40, 1: 0, 2: 0, 3: 0, 4: 0}",0
254,False,"{'a': 0.5, 'e': 1.152784263199264e-55}",30,0,55.80809162343351,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 6.991989996645917e-56}",20,-1,33.333110420083585,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 4.240856305369782e-56}",30,12,31.826453193113647,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 2.572209372642415e-56}",25,-46,102.61982160526021,"{0: 69, 1: 1, 2: 1, 3: 0, 4: 0}",0
258,False,"{'a': 0.5, 'e': 1.560123847707823e-56}",20,13,11.447694094974004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 9.462629465836378e-57}",20,14,11.43809977411155,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 5.739374892529943e-57}",30,-21,90.6828181260816,"{0: 51, 1: 0, 2: 0, 3: 0, 4: 0}",0
261,False,"{'a': 0.5, 'e': 3.4811068399043105e-57}",20,-6,44.98027181269168,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",0
262,False,"{'a': 0.5, 'e': 2.111398028137322e-57}",35,-4,52.57340107429276,"{0: 38, 1: 0, 2: 1, 3: 0, 4: 0}",0
263,False,"{'a': 0.5, 'e': 1.2806276389220833e-57}",20,0,41.25492842593514,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 7.767399266816433e-58}",30,-1,51.39805228554725,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 4.7111658015535965e-58}",30,21,16.84503590653922,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 2.8574665016319002e-58}",30,-17,73.6884868019985,"{0: 46, 1: 0, 2: 1, 3: 0, 4: 0}",0
267,False,"{'a': 0.5, 'e': 1.733141042341547e-58}",20,12,12.497091598056421,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 1.0512031797864597e-58}",30,14,4.247800807122377,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
269,False,"{'a': 0.5, 'e': 6.375869581278994e-59}",25,-18,55.62704986098591,"{0: 42, 1: 0, 2: 1, 3: 0, 4: 0}",0
270,False,"{'a': 0.5, 'e': 3.86716038337486e-59}",20,-2,31.72553136883752,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
271,False,"{'a': 0.5, 'e': 2.3455513385429143e-59}",25,14,19.476472032157794,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 1.4226488007562842e-59}",25,7,31.48987837938595,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 8.628801156620959e-60}",25,20,7.69439265304761,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 5.233632458054444e-60}",25,13,23.74568662896734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 3.1743585474772134e-60}",20,8,24.915047669803325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 1.925345783965791e-60}",25,10,26.28131443455956,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 1.1677812485237086e-60}",20,16,8.207460646729192,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 7.082951310671277e-61}",20,12,17.439216952390474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 4.2960271311739114e-61}",20,10,17.749520674742158,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 2.6056721700142844e-61}",25,-21,81.14752826657703,"{0: 46, 1: 0, 2: 0, 3: 0, 4: 0}",0
281,False,"{'a': 0.5, 'e': 1.580420060273613e-61}",25,5,25.472587823627066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 9.585732217808344e-62}",20,-12,54.9310494561255,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
283,False,"{'a': 0.5, 'e': 5.814040485895939e-62}",20,13,12.411497388286179,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 3.5263938115064237e-62}",20,15,7.586722157648568,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 2.138865964899539e-62}",25,-32,94.07757362523508,"{0: 57, 1: 0, 2: 0, 3: 0, 4: 0}",0
286,False,"{'a': 0.5, 'e': 1.2972877847274156e-62}",25,-3,46.1301755428213,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",0
287,False,"{'a': 0.5, 'e': 7.868448159078602e-63}",20,5,32.58752290952877,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 4.7724550528406004e-63}",25,18,12.037494632681291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 2.8946403116483003e-63}",30,3,41.65281912036128,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 1.7556880978548265e-63}",25,18,13.700449073564053,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 1.0648786602415064e-63}",25,17,2.254548826493443,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 6.458815563101861e-64}",20,6,27.593411579283337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 3.917469664450395e-64}",20,-11,53.126218568971645,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",0
294,False,"{'a': 0.5, 'e': 2.3760654599833272e-64}",20,4,26.926237132366893,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 1.4411565509640892e-64}",25,-2,39.01315511065997,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
296,False,"{'a': 0.5, 'e': 8.741056336054323e-65}",20,7,25.340215278242606,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 5.301718666092324e-65}",20,-7,47.822602699606605,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
298,False,"{'a': 0.5, 'e': 3.21565492015576e-65}",25,-33,98.00782077150268,"{0: 58, 1: 0, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.5, 'e': 1.9503933001302485e-65}",30,11,29.997674150262526,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 1.1829733350271e-65}",25,15,14.217068077518201,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 7.175095973164411e-66}",30,17,19.05246556750591,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 4.351915694104869e-66}",20,-36,84.03828623090914,"{0: 56, 1: 0, 2: 0, 3: 0, 4: 0}",0
303,False,"{'a': 0.5, 'e': 2.6395702969591894e-66}",25,18,3.1070901432632025,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 1.600980313572529e-66}",20,-28,77.19164268775825,"{0: 48, 1: 0, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.5, 'e': 9.710436457780846e-67}",20,10,18.73735837669186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 5.889677430835424e-67}",20,10,23.1183554962733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 3.5722699376192174e-67}",20,-27,37.798649905439156,"{0: 46, 1: 0, 2: 0, 3: 0, 4: 1}",0
308,False,"{'a': 0.5, 'e': 2.166691241935792e-67}",25,-2,40.52748000637288,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",0
309,False,"{'a': 0.5, 'e': 1.314164668364901e-67}",30,0,45.59101464011719,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 7.970811632743974e-68}",20,5,24.95754983468956,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 4.834541638053336e-68}",20,16,5.618122047655797,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 2.9322977291366854e-68}",25,15,18.17463693889887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 1.7785284761271306e-68}",25,13,19.851222550368753,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 1.078732049943093e-68}",20,12,16.568909856674797,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 6.542840619051457e-69}",25,3,33.57608823838089,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 3.968433437067895e-69}",25,0,37.273893668339454,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 2.4069765506104637e-69}",20,-7,44.1129985130111,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
318,False,"{'a': 0.5, 'e': 1.4599050751546033e-69}",20,-25,35.87863377096411,"{0: 44, 1: 0, 2: 0, 3: 0, 4: 1}",0
319,False,"{'a': 0.5, 'e': 8.854771883513433e-70}",20,-15,60.5217516040056,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
320,False,"{'a': 0.5, 'e': 5.37069063211228e-70}",20,15,9.08475412189391,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 3.257488532207521e-70}",20,7,28.057352725846062,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 1.975766668446166e-70}",20,4,26.785336825677703,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 1.1983630608508849e-70}",30,8,36.70589757263477,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 7.268439378731378e-71}",25,14,18.514102520943794,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 4.408531331463226e-71}",20,15,9.61461083254113,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 2.6739094168362048e-71}",20,16,8.434164827589433,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 1.6218080426054863e-71}",20,8,19.92365905933707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 9.836763020087603e-72}",20,-33,85.7421981125983,"{0: 53, 1: 0, 2: 0, 3: 0, 4: 0}",0
329,False,"{'a': 0.5, 'e': 5.96629836401057e-72}",30,13,27.8998850400231,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 3.6187428827657366e-72}",20,6,20.779355841904945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 2.194878508014299e-72}",30,16,26.633058378578493,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 1.3312611094549933e-72}",30,9,38.58197322773102,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 8.074506789675094e-73}",25,-32,9.629929771046928,"{0: 55, 1: 0, 2: 0, 3: 0, 4: 2}",0
334,False,"{'a': 0.5, 'e': 4.8974359299957726e-73}",30,10,33.2484301216396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 2.970445045520691e-73}",20,10,20.692019809875013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 1.8016659930997877e-73}",25,15,16.311295103426154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 1.0927656633766312e-73}",25,-5,54.55139502101077,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
338,False,"{'a': 0.5, 'e': 6.627958787191416e-74}",30,10,36.12482790077185,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 4.020060215743355e-74}",25,20,7.16592050239354,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 2.4382897747393286e-74}",20,-12,63.533534558290086,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
341,False,"{'a': 0.5, 'e': 1.4788975056432133e-74}",20,7,21.578384280978426,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 8.969966797451463e-75}",25,-9,51.823036660931905,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",0
343,False,"{'a': 0.5, 'e': 5.440559879258653e-75}",30,21,-4.408427064532541,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
344,False,"{'a': 0.5, 'e': 3.299866372772836e-75}",20,4,27.74482638260382,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 2.001470128041443e-75}",25,13,20.977874333684223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 1.2139529971561053e-75}",30,15,26.152720206535985,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 7.362997122252211e-76}",25,3,41.430167729390035,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 4.465883502021855e-76}",25,-12,63.798488222610125,"{0: 37, 1: 0, 2: 0, 3: 0, 4: 0}",0
349,False,"{'a': 0.5, 'e': 2.7086952666810816e-76}",20,-12,53.396420067638715,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
350,False,"{'a': 0.5, 'e': 1.6429067270605638e-76}",20,-9,46.551955181687546,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",0
351,False,"{'a': 0.5, 'e': 9.964733010103672e-77}",20,-6,44.30673303403172,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",0
352,False,"{'a': 0.5, 'e': 6.0439160864784356e-77}",25,16,17.403953154295692,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 3.665820411179563e-77}",20,7,19.330457333037206,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 2.2234324723807775e-77}",30,17,22.25094507195464,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 1.3485799642996046e-77}",20,-13,56.87206268741795,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",0
356,False,"{'a': 0.5, 'e': 8.179550954218788e-78}",20,-3,45.00837081786537,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",0
